ConvertedCompYearly,YearsCodePro,Country,EdLevel,DevType,Employment,Year
66104.0,20,Australia,Some college/university study without earning a degree,"Developer, mobile","Independent contractor, freelancer, or self-employed",2023
,,United States of America,Primary/elementary school,"Developer, full-stack","Independent contractor, freelancer, or self-employed;Student, part-time;Not employed, and not looking for work",2023
21846.0,5,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end","Employed, full-time",2023
59494.0,4,Australia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
125000.0,5,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Engineer, data","Employed, full-time",2023
,,United Kingdom of Great Britain and Northern Ireland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Student,"Not employed, but looking for work;Student, full-time",2023
57479.0,6,Bulgaria,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end","Employed, full-time",2023
,,,,,,2023
,,"Venezuela, Bolivarian Republic of...",Some college/university study without earning a degree,Student,"Not employed, but looking for work;Student, full-time",2023
74483.0,4,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
75000.0,Less than 1 year,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end","Employed, full-time",2023
1680.0,2,Belarus,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Data scientist or machine learning specialist,"Employed, full-time",2023
19276.0,4,Spain,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Developer, back-end","Employed, full-time",2023
55687.0,7,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",System administrator,"Employed, full-time",2023
32127.0,10,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Academic researcher,"Independent contractor, freelancer, or self-employed;Employed, part-time",2023
,5,Bangladesh,"Associate degree (A.A., A.S., etc.)",Blockchain,"Employed, full-time",2023
,,Argentina,Some college/university study without earning a degree,,"Student, full-time",2023
,1,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Blockchain,"Employed, full-time",2023
145000.0,16,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Employed, full-time",2023
41765.0,19,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, full-stack","Employed, full-time",2023
,20,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Independent contractor, freelancer, or self-employed",2023
42836.0,4,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
5453.0,2,India,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, full-stack","Employed, full-time",2023
46049.0,13,Greece,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
74963.0,5,Lithuania,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Independent contractor, freelancer, or self-employed",2023
,,Viet Nam,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2023
148000.0,1,United States of America,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Developer, back-end","Employed, full-time",2023
50897.0,2,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
,,Italy,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2023
,,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Not employed, but looking for work",2023
74963.0,10,France,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Designer,"Independent contractor, freelancer, or self-employed",2023
,,Bulgaria,Some college/university study without earning a degree,System administrator,"Independent contractor, freelancer, or self-employed",2023
92000.0,14,United States of America,"Associate degree (A.A., A.S., etc.)","Developer, front-end","Employed, full-time",2023
42836.0,5,Portugal,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end","Employed, full-time",2023
200000.0,38,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Engineering manager,"Employed, full-time",2023
107090.0,15,Netherlands,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
92097.0,3,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Independent contractor, freelancer, or self-employed",2023
,,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end","Employed, full-time;Not employed, but looking for work",2023
,25,Italy,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, full-stack","Independent contractor, freelancer, or self-employed",2023
200000.0,10,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
,8,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, desktop or enterprise applications","Employed, full-time",2023
42836.0,8,Italy,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
400000.0,20,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Senior Executive (C-Suite, VP, etc.)","Employed, full-time",2023
,,Philippines,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Project manager,"Employed, full-time",2023
100000.0,2,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
210000.0,11,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
83530.0,13,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Security professional,"Employed, full-time",2023
,35,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Engineering manager,"Employed, full-time",2023
600000.0,9,Bangladesh,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end","Employed, full-time",2023
182.0,2,India,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Developer Experience,"Employed, full-time",2023
,,United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Student,"Student, full-time;Employed, part-time",2023
,,Poland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time;Student, full-time",2023
85672.0,16,Slovenia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end","Employed, full-time",2023
108000.0,3,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
136552.0,17,United Kingdom of Great Britain and Northern Ireland,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Other (please specify):,"Employed, full-time",2023
128507.0,2,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
,,,,,,2023
132000.0,2,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end","Employed, full-time",2023
,,United States of America,Primary/elementary school,,"Student, part-time",2023
94898.0,2,Denmark,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Data scientist or machine learning specialist,"Employed, full-time",2023
33198.0,7,Italy,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, full-stack","Employed, full-time",2023
56757.0,9,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Data scientist or machine learning specialist,"Independent contractor, freelancer, or self-employed;Employed, part-time",2023
90000.0,2,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
,1,Jordan,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end","Employed, full-time",2023
,,Italy,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Other (please specify):,"Employed, full-time;Student, part-time",2023
,30,Germany,Some college/university study without earning a degree,Other (please specify):,"Employed, part-time",2023
115028.0,8,Denmark,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
77000.0,Less than 1 year,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end","Employed, full-time",2023
120000.0,7,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end","Employed, full-time",2023
62000.0,2,Chile,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Engineer, data","Employed, full-time",2023
107090.0,11,Netherlands,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Independent contractor, freelancer, or self-employed",2023
,,Switzerland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Research & Development role,"Employed, full-time",2023
14356.0,1,Poland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications","Employed, full-time;Employed, part-time",2023
,8,Colombia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end","Employed, full-time",2023
63429.0,2,Norway,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Employed, full-time",2023
58899.0,7,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Research & Development role,"Employed, full-time",2023
,,United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2023
93104.0,12,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
,,Bangladesh,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2023
,Less than 1 year,Italy,Some college/university study without earning a degree,Other (please specify):,"Employed, part-time",2023
88000.0,31,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
,27,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Senior Executive (C-Suite, VP, etc.)","Employed, full-time",2023
89222.0,30,Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications","Independent contractor, freelancer, or self-employed",2023
57128.0,13,Sweden,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Employed, full-time",2023
180000.0,14,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, embedded applications or devices","Employed, full-time",2023
52262.0,20,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end","Employed, full-time",2023
,,Belgium,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Academic researcher,"Student, full-time;Employed, part-time",2023
,4,India,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, desktop or enterprise applications","Employed, full-time",2023
,,Switzerland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2023
53545.0,8,France,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end","Employed, full-time",2023
,,United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Student,"Employed, part-time",2023
63310.0,3,China,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Research & Development role,"Employed, full-time",2023
,17,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Employed, full-time",2023
,18,United States of America,"Associate degree (A.A., A.S., etc.)","Developer, full-stack","Independent contractor, freelancer, or self-employed",2023
,17,Australia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
,,Niger,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,I prefer not to say,2023
70291.0,7,Ukraine,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
48468.0,7,India,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, desktop or enterprise applications","Employed, full-time",2023
19387.0,6,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
40694.0,7,France,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, part-time",2023
,,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, embedded applications or devices","Employed, part-time;Student, part-time",2023
64254.0,10,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications","Employed, full-time;Independent contractor, freelancer, or self-employed",2023
160000.0,11,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end","Employed, full-time",2023
,3,Indonesia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications","Employed, full-time",2023
49655.0,1,United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",DevOps specialist,"Employed, full-time",2023
,8,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
,18,Canada,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Research & Development role,"Independent contractor, freelancer, or self-employed",2023
71007.0,14,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Employed, full-time;Independent contractor, freelancer, or self-employed",2023
17473.0,4,Malaysia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
64499.0,5,Sweden,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Developer, back-end","Employed, full-time",2023
,,Italy,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,Retired,2023
51403.0,5,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
74351.0,24,Canada,"Associate degree (A.A., A.S., etc.)","Developer, full-stack","Employed, full-time",2023
,16,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
85672.0,5,Poland,Some college/university study without earning a degree,"Developer, front-end","Independent contractor, freelancer, or self-employed",2023
,Less than 1 year,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, part-time",2023
,,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Product manager,"Not employed, but looking for work",2023
28865.0,10,Argentina,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",DevOps specialist,"Employed, full-time",2023
,,Uganda,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, full-stack","Employed, full-time;Student, full-time",2023
128507.0,15,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Independent contractor, freelancer, or self-employed",2023
,,Spain,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Data or business analyst,"Employed, full-time",2023
,,Nigeria,Some college/university study without earning a degree,"Developer, full-stack","Not employed, but looking for work",2023
500000.0,10,United States of America,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Developer, back-end","Employed, full-time",2023
160634.0,4,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Data scientist or machine learning specialist,"Employed, full-time",2023
,,United Kingdom of Great Britain and Northern Ireland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Not employed, and not looking for work",2023
,,Greece,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2023
80000.0,10,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
90000.0,9,Dominican Republic,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time;Independent contractor, freelancer, or self-employed",2023
,23,Russian Federation,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",DevOps specialist,"Employed, full-time",2023
29565.0,8,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
,2,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, full-stack","Employed, full-time",2023
,,France,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, part-time;Student, part-time",2023
58899.0,5,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
67466.0,,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Employed, full-time",2023
89379.0,8,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a degree,Developer Experience,"Employed, full-time",2023
4284.0,3,Belgium,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
,,Sweden,Some college/university study without earning a degree,Research & Development role,"Employed, part-time;Student, part-time",2023
424091.0,7,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile","Employed, full-time",2023
155173.0,11,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
,,United States of America,Primary/elementary school,,"Student, full-time",2023
54592.0,5,Czech Republic,Some college/university study without earning a degree,"Developer, desktop or enterprise applications","Employed, full-time",2023
128507.0,12,Poland,Something else,"Developer, back-end","Independent contractor, freelancer, or self-employed",2023
65000.0,Less than 1 year,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
,4,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications","Employed, full-time",2023
,,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, full-stack","Independent contractor, freelancer, or self-employed",2023
,8,Slovakia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Data or business analyst,"Employed, full-time",2023
,7,Sweden,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end","Employed, full-time",2023
52748.0,28,Brazil,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, back-end","Employed, full-time",2023
,,Sri Lanka,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2023
165000.0,16,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Engineer, data","Employed, full-time",2023
,8,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Employed, full-time",2023
,11,Latvia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
,,Croatia,Primary/elementary school,,"Student, part-time",2023
73713.0,11,Sweden,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
120000.0,6,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, embedded applications or devices","Employed, full-time",2023
75000.0,Less than 1 year,United States of America,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Developer, back-end","Employed, full-time",2023
,11,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
70000.0,2,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
266000.0,45,United States of America,Some college/university study without earning a degree,Designer,"Employed, full-time",2023
101961.0,8,Nicaragua,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, back-end","Employed, full-time",2023
60888.0,11,Russian Federation,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, desktop or enterprise applications","Employed, full-time",2023
,,Indonesia,Some college/university study without earning a degree,Student,"Independent contractor, freelancer, or self-employed;Student, full-time",2023
,,Canada,Some college/university study without earning a degree,"Developer, full-stack","Employed, full-time;Independent contractor, freelancer, or self-employed;Student, part-time",2023
3161.0,17,Hungary,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
192414.0,14,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
,25,Norway,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",DevOps specialist,"Employed, full-time",2023
33517.0,Less than 1 year,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a degree,"Developer, desktop or enterprise applications","Employed, full-time",2023
111724.0,12,United Kingdom of Great Britain and Northern Ireland,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Developer, back-end","Employed, full-time",2023
3855.0,15,Netherlands,"Associate degree (A.A., A.S., etc.)","Developer, front-end","Employed, part-time",2023
100000.0,3,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Developer Experience,"Employed, full-time",2023
54616.0,8,France,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Developer, back-end","Independent contractor, freelancer, or self-employed",2023
124138.0,10,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
68109.0,4,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Employed, full-time",2023
,10,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Research & Development role,"Employed, full-time",2023
,,United States of America,Some college/university study without earning a degree,Data scientist or machine learning specialist,"Student, full-time;Employed, part-time",2023
,30,Italy,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Engineering manager,"Independent contractor, freelancer, or self-employed",2023
250000.0,12,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",DevOps specialist,"Employed, full-time",2023
,,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,"Student, full-time",2023
,,Romania,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, part-time;Student, part-time",2023
,,Israel,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2023
52474.0,15,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Employed, full-time",2023
33052.0,44,Australia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Other (please specify):,"Independent contractor, freelancer, or self-employed",2023
31056.0,16,Portugal,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Other (please specify):,"Employed, full-time;Independent contractor, freelancer, or self-employed",2023
31484.0,8,Greece,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Research & Development role,"Employed, full-time",2023
,8,Belarus,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end","Employed, full-time",2023
,,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Database administrator,"Employed, full-time",2023
59970.0,3,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end","Employed, full-time",2023
60000.0,8,United States of America,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Academic researcher,"Employed, full-time",2023
63429.0,5,Norway,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end","Employed, full-time",2023
6424.0,2,Tunisia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, embedded applications or devices","Employed, full-time",2023
64254.0,10,Spain,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Data scientist or machine learning specialist,"Employed, full-time",2023
34269.0,3,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack","Employed, full-time",2023
,,Ghana,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",DevOps specialist,"Not employed, but looking for work",2023
80184.0,5,Israel,Some college/university study without earning a degree,Other (please specify):,"Employed, full-time",2023
,,Singapore,Some college/university study without earning a degree,"Developer, full-stack","Not employed, but looking for work",2023
,,Nigeria,Some college/university study without earning a degree,"Developer, front-end","Employed, full-time;Student, part-time",2023
,13,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
81787.0,12,Canada,"Associate degree (A.A., A.S., etc.)","Developer, full-stack","Employed, full-time",2023
,25,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
220000.0,20,United States of America,Some college/university study without earning a degree,Engineering manager,"Employed, full-time",2023
19276.0,6,Greece,Some college/university study without earning a degree,Research & Development role,"Employed, full-time",2023
300000.0,27,United States of America,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Scientist,"Employed, full-time",2023
147000.0,10,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile","Employed, full-time",2023
64254.0,3,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile","Employed, full-time",2023
,,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Not employed, but looking for work",2023
57000.0,3,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
2729.0,1,Nepal,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
20288.0,3,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Research & Development role,"Employed, full-time",2023
,12,Slovakia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Other (please specify):,"Independent contractor, freelancer, or self-employed",2023
,2,Mexico,"Associate degree (A.A., A.S., etc.)","Developer, back-end","Employed, full-time",2023
,,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Student,"Student, full-time;Employed, part-time",2023
,,Russian Federation,Some college/university study without earning a degree,Student,"Not employed, but looking for work",2023
120000.0,7,United States of America,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Educator,"Employed, full-time",2023
,2,Kenya,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Independent contractor, freelancer, or self-employed",2023
179000.0,6,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
42409.0,1,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
,8,New Zealand,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
,,Romania,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time;Student, part-time",2023
36351.0,,Nomadic,Some college/university study without earning a degree,,"Independent contractor, freelancer, or self-employed",2023
,,Norway,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Hardware Engineer,"Student, full-time;Employed, part-time",2023
,,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Cloud infrastructure engineer,"Not employed, but looking for work",2023
86743.0,5,Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end","Employed, full-time",2023
,,Czech Republic,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2023
84000.0,6,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
44690.0,25,Israel,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Academic researcher,"Employed, full-time",2023
,,Netherlands,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",,"Student, full-time",2023
19276.0,1,Spain,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Employed, full-time",2023
,,Bangladesh,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Not employed, but looking for work",2023
44978.0,5,Serbia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Data scientist or machine learning specialist,"Employed, full-time",2023
,18,Cuba,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Employed, full-time",2023
