ConvertedCompYearly,YearsCodePro,Country,EdLevel,DevType,Employment,Year
5.0,17,Japan,Some college/university study without earning a degree,"Developer, mobile;Data scientist or machine learning specialist;Developer, back-end",Employed full-time,2021
80840.0,16,Australia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;DevOps specialist;Engineering manager;System administrator",Employed full-time,2021
275000.0,10,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Data scientist or machine learning specialist;Product manager;Senior Executive (C-Suite, VP, etc.)",Employed full-time,2021
150000.0,15,Japan,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Engineer, data;Developer, back-end;Engineering manager;Engineer, site reliability",Employed full-time,2021
47724.0,6,Taiwan,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, full-stack",Employed full-time,2021
9492.0,4,Uganda,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile;Developer, full-stack",Employed full-time,2021
28536.0,7,Portugal,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end",Employed full-time,2021
100000.0,4,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end",Employed full-time,2021
54049.0,12,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","DevOps specialist;Engineer, site reliability;System administrator",Employed full-time,2021
68068.0,11,Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end",Employed full-time,2021
86000.0,1,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end",Employed full-time,2021
114584.0,9,Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",Employed full-time,2021
48000.0,4,Slovakia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, full-stack;Developer, back-end",Employed full-time,2021
28010.0,37,Mexico,Some college/university study without earning a degree,"Developer, front-end;Developer, back-end;Database administrator;Designer",Employed full-time,2021
60000.0,2,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",System administrator,Employed full-time,2021
101311.0,5,Denmark,Something else,"Developer, full-stack;Database administrator;Data or business analyst;Designer;Educator",Employed full-time,2021
38916.0,20,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, full-stack;Developer, QA or test",Employed full-time,2021
75000.0,7,Nepal,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Engineer, data;Developer, back-end","Independent contractor, freelancer, or self-employed",2021
91020.0,17,Ukraine,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile;Developer, full-stack;Developer, game or graphics",Employed full-time,2021
36444.0,3,Poland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end","Independent contractor, freelancer, or self-employed",2021
30267.0,3,Spain,"Associate degree (A.A., A.S., etc.)","Developer, back-end",Employed full-time,2021
972888.0,6,Netherlands,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile;Developer, full-stack;Developer, back-end",Employed full-time,2021
74588.0,22,Germany,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, full-stack;Developer, back-end;Database administrator",Employed full-time,2021
75000.0,12,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, full-stack;Developer, back-end;Designer",Employed full-time,2021
63000.0,6,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack;Engineer, data;Database administrator;Student;Data or business analyst;Designer;System administrator",Employed full-time,2021
66144.0,1,Pakistan,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",Employed full-time,2021
45000.0,4,United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, front-end;Developer, desktop or enterprise applications;Developer, back-end;Developer, QA or test",Employed full-time,2021
45564.0,8,Poland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, desktop or enterprise applications;Developer, back-end;Developer, embedded applications or devices",Employed full-time,2021
332778.0,22,Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Senior Executive (C-Suite, VP, etc.)",Employed full-time,2021
2472.0,Less than 1 year,Nigeria,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Other (please specify):,Employed full-time,2021
23904.0,12,Uganda,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile;Developer, desktop or enterprise applications;Developer, full-stack;Developer, QA or test;Developer, embedded applications or devices",Employed full-time,2021
100000.0,7,United States of America,Some college/university study without earning a degree,"Developer, full-stack",Employed full-time,2021
180000.0,23,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Other (please specify):,Employed full-time,2021
84000.0,12,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack","Independent contractor, freelancer, or self-employed",2021
60000.0,5,Ukraine,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, mobile",Employed full-time,2021
43239.0,19,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, mobile;Developer, full-stack;Developer, embedded applications or devices",Employed full-time,2021
36324.0,2,Lithuania,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, front-end;Developer, desktop or enterprise applications",Employed full-time,2021
97542.0,16,Australia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack;Other (please specify):",Employed full-time,2021
68724.0,20,Brazil,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, full-stack;Engineer, data;Data scientist or machine learning specialist;Developer, back-end;Designer;Product manager;Senior Executive (C-Suite, VP, etc.)","Independent contractor, freelancer, or self-employed",2021
38778.0,8,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end",Employed full-time,2021
26364.0,Less than 1 year,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Engineer, data;Data or business analyst",Employed full-time,2021
34980.0,3,Sweden,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile;Developer, front-end;Developer, desktop or enterprise applications;Developer, full-stack;Developer, back-end;Database administrator;Developer, embedded applications or devices;System administrator",Employed full-time,2021
120000.0,10,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, desktop or enterprise applications;Developer, full-stack;Engineer, data;Data scientist or machine learning specialist;Developer, back-end",Employed full-time,2021
33780.0,3,Czech Republic,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack;Engineering manager",Employed full-time,2021
13428.0,8,Bangladesh,Some college/university study without earning a degree,"Developer, mobile;Developer, desktop or enterprise applications;Developer, full-stack;Developer, back-end;Developer, embedded applications or devices;Engineering manager",Employed full-time,2021
100000.0,15,United States of America,Some college/university study without earning a degree,"Developer, front-end;Developer, full-stack;Developer, back-end;Database administrator","Independent contractor, freelancer, or self-employed",2021
97288.0,8,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end",Employed full-time,2021
31128.0,3,Italy,Some college/university study without earning a degree,"Developer, back-end",Employed full-time,2021
682488.0,10,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile;Developer, full-stack",Employed full-time,2021
34368.0,Less than 1 year,Sweden,"Associate degree (A.A., A.S., etc.)","Developer, full-stack",Employed full-time,2021
8377.0,10,India,Some college/university study without earning a degree,System administrator;Educator,"Independent contractor, freelancer, or self-employed",2021
56040.0,23,Poland,Some college/university study without earning a degree,"Developer, full-stack","Independent contractor, freelancer, or self-employed",2021
110000.0,6,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Marketing or sales professional,Employed full-time,2021
80000.0,20,United States of America,"Other doctoral degree (Ph.D., Ed.D., etc.)",Academic researcher;Scientist;Educator,Employed full-time,2021
64859.0,4,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Data scientist or machine learning specialist;Data or business analyst,Employed full-time,2021
50124.0,5,Poland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, front-end;Developer, back-end",Employed full-time,2021
87500.0,3,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",Employed full-time,2021
32424.0,10,Lithuania,"Professional degree (JD, MD, etc.)","Engineer, data;Data scientist or machine learning specialist;Data or business analyst",Employed full-time,2021
160350.0,20,Australia,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack",Employed full-time,2021
19896.0,Less than 1 year,Bulgaria,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, back-end",Employed full-time,2021
49092.0,10,Sweden,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile;Developer, front-end;Developer, full-stack",Employed full-time,2021
72000.0,22,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications;Developer, back-end",Employed full-time,2021
5028.0,6,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, mobile;Developer, front-end;Developer, full-stack;Engineer, data;Developer, back-end;Academic researcher;Database administrator;Data or business analyst;Designer;Educator","Independent contractor, freelancer, or self-employed",2021
31560.0,4,Turkey,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Engineer, data",Employed full-time,2021
64630.0,5,United Kingdom of Great Britain and Northern Ireland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, full-stack;Developer, back-end;Database administrator;Data or business analyst",Employed full-time,2021
100074.0,26,South Africa,Some college/university study without earning a degree,"Developer, full-stack;Developer, back-end;Data or business analyst;Product manager",Employed full-time,2021
21696.0,3,Turkey,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Engineer, data;Developer, back-end",Employed full-time,2021
150000.0,28,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Engineer, site reliability",Employed full-time,2021
36262.0,8,Mexico,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack",Employed full-time,2021
47648.0,2,Canada,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications;Data or business analyst",Employed full-time,2021
62950.0,15,Japan,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Marketing or sales professional,Employed full-time,2021
106000.0,4,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, back-end",Employed full-time,2021
43686.0,3,United Kingdom of Great Britain and Northern Ireland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Data scientist or machine learning specialist;Academic researcher,Employed full-time,2021
125000.0,8,United States of America,"Professional degree (JD, MD, etc.)",Academic researcher;Database administrator;Scientist,Employed full-time,2021
78000.0,9,Russian Federation,"Professional degree (JD, MD, etc.)","Developer, back-end",Employed full-time,2021
51888.0,15,Germany,"Other doctoral degree (Ph.D., Ed.D., etc.)",Academic researcher,Employed full-time,2021
36816.0,15,Sweden,Some college/university study without earning a degree,"Developer, front-end;Developer, desktop or enterprise applications;Developer, full-stack;Developer, back-end;Developer, QA or test;Developer, game or graphics;DevOps specialist;System administrator","Independent contractor, freelancer, or self-employed",2021
2508.0,Less than 1 year,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, desktop or enterprise applications;Designer",Employed full-time,2021
57292.0,4,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Developer, full-stack;Developer, back-end;Engineer, site reliability",Employed full-time,2021
16860.0,5,Portugal,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Developer, desktop or enterprise applications;Developer, full-stack;Data or business analyst;System administrator",Employed full-time,2021
90804.0,14,Belgium,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Developer, full-stack;Engineering manager;Senior Executive (C-Suite, VP, etc.)","Independent contractor, freelancer, or self-employed",2021
170000.0,11,United States of America,"Other doctoral degree (Ph.D., Ed.D., etc.)","Developer, embedded applications or devices;Engineering manager",Employed full-time,2021
